"id_unidade";"unidade";"natureza_despesa";"ano";"valor"
"30394";"PROJETO DE PESQUISA NEWTON ADVANCED FELLOWSHIP NAF2R2/100155/FAZITO";"AUX FINANCEIRO ESTUDANTE";"2019.0";"           800.00"
"30394";"PROJETO DE PESQUISA NEWTON ADVANCED FELLOWSHIP NAF2R2/100155/FAZITO";"AUXÍLIO FINANCEIRO A PESQUISADORES";"2019.0";"        38480.00"
"30394";"PROJETO DE PESQUISA NEWTON ADVANCED FELLOWSHIP NAF2R2/100155/FAZITO";"CUSTEIO";"2019.0";"        65951.15"
"30394";"PROJETO DE PESQUISA NEWTON ADVANCED FELLOWSHIP NAF2R2/100155/FAZITO";"SERV PESSOA FÍSICA";"2019.0";"           702.10"
"30133";"PROJETO EQUOTERAPIA UFRN";"DIÁRIAS";"2019.0";"             0.00"
"30133";"PROJETO EQUOTERAPIA UFRN";"CUSTEIO";"2019.0";"         4958.56"
"30190";"PROJETO GOLAÇO - ESPORTE PARA TRANSFORMAR";"CUSTEIO";"2019.0";"         4720.00"
"30174";"PROJETO MOTYRUM DE EDUCAÇÃO POPULAR EM DIREITOS HUMANOS - PROJETO NÚCLEO URBANO NA COMUNIDADE DO JACÓ- NATAL/RN";"DIÁRIAS";"2019.0";"             0.00"
"30174";"PROJETO MOTYRUM DE EDUCAÇÃO POPULAR EM DIREITOS HUMANOS - PROJETO NÚCLEO URBANO NA COMUNIDADE DO JACÓ- NATAL/RN";"CUSTEIO";"2019.0";"         3759.52"
"30189";"PROJETO MULHER FORTE É MULHER SEM MEDO - PROMOVENDO O FORTALECIMENTO E A COMUNICAÇÃO SOBRE A REDE DE ATENDIMENTO ÀS MULHERES EM SITUAÇÃO DE VIOLÊNCIA NA ATENÇÃO PRIMÁRIA DO MUNICÍPIO DE NATAL-RN";"CUSTEIO";"2019.0";"         6000.00"
"30206";"PROJETO NOVO HORIZONTE: EDUCAÇÃO PELO ESPORTE";"CUSTEIO";"2019.0";"         2564.00"
"30402";"PROJETO PRIMOR";"AUX FINANCEIRO ESTUDANTE";"2019.0";"             0.00"
"30402";"PROJETO PRIMOR";"CUSTEIO";"2019.0";"       185512.00"
"11188";"PROJETO  PROMOÇÃO DA PESQUISA E INOVAÇÃO EM TECNOLOGIA DO IMD";"CUSTEIO";"2019.0";"       473889.60"
"11188";"PROJETO  PROMOÇÃO DA PESQUISA E INOVAÇÃO EM TECNOLOGIA DO IMD";"SERV PESSOA JURÍDICA";"2019.0";"     1372356.80"
"30472";"PROJETOS DE DESIGN: MODELOS EM PAPEL ";"CUSTEIO";"2019.0";"         2573.10"
"30472";"PROJETOS DE DESIGN: MODELOS EM PAPEL ";"MATERIAL DE CONSUMO";"2019.0";"         3845.11"
"8725";"PROJETOS ESTRATÉGICOS";"CUSTEIO";"2019.0";"       158620.00"
"30475";"PROJETO TURISMO. EDUCAÇÃO E INTERDISCIPLINARIDADE ";"CUSTEIO";"2019.0";"         5973.60"
"30194";"PROJETO VIVER MAIS: PRÁTICA DE EXERCÍCIOS FÍSICOS E ACONSELHAMENTO DIETÉTICO PARA A MELHORIA DA QUALIDADE DE VIDA DE PESSOAS VIVENDO COM HIV/AIDS";"CUSTEIO";"2019.0";"           784.80"
"30018";"PROMISAES";"AUX FINANCEIRO ESTUDANTE";"2019.0";"       121912.00"
"30215";"PROMOÇÃO DA ALIMENTAÇÃO SAUDÁVEL DE PESSOAS COM DEFICIÊNCIA VISUAL";"CUSTEIO";"2019.0";"         3103.00"
"30215";"PROMOÇÃO DA ALIMENTAÇÃO SAUDÁVEL DE PESSOAS COM DEFICIÊNCIA VISUAL";"MATERIAL DE CONSUMO";"2019.0";"           438.66"
"30240";"PROMOÇÃO DA SAÚDE INTEGRAL ATRAVÉS DA TERAPIA COMUNITÁRIA INTEGRATIVA";"SERV PESSOA JURÍDICA";"2019.0";"           616.44"
"30240";"PROMOÇÃO DA SAÚDE INTEGRAL ATRAVÉS DA TERAPIA COMUNITÁRIA INTEGRATIVA";"CUSTEIO";"2019.0";"         1998.44"
"30240";"PROMOÇÃO DA SAÚDE INTEGRAL ATRAVÉS DA TERAPIA COMUNITÁRIA INTEGRATIVA";"PASSAGENS";"2019.0";"         1545.94"
"30471";"PROMOVENDO A MELHORIA DA QUALIDADE DO ENSINO EM VOZ ";"CUSTEIO";"2019.0";"         4752.00"
"11336";"PROMUSICA: PROGRAMA DE FORMAÇÃO INICIAL E CONTINUADA EM MÚSICA";"SERV PESSOA JURÍDICA";"2019.0";"           984.66"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"CUSTEIO";"2019.0";"         2000.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2019.0";"        14685.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"DESENVOLVIMENTO DE SOFTWARE";"2019.0";"        17400.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"DIÁRIAS";"2019.0";"             0.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"CUSTEIO";"2019.0";"       969310.05"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"AUX FINANCEIRO ESTUDANTE";"2019.0";"        47750.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"         1575.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"EQUIP MATERIAL PERMANENTE";"2019.0";"       166095.13"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"INDENIZAÇÕES E RESTITUIÇÕE";"2019.0";"           893.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"SERV PESSOA JURÍDICA";"2019.0";"       356677.12"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"SERV PESSOA FÍSICA";"2019.0";"         3600.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"LOC MÃO-DE-OBRA";"2019.0";"         1447.11"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"PASSAGENS";"2019.0";"        18151.63"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"MATERIAL DE CONSUMO";"2019.0";"       249042.33"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"OBRIGAÇÕES CONTRIBUTIVAS";"2019.0";"        74727.77"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"CUSTEIO";"2019.0";"        62650.00"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"AUX FINANCEIRO ESTUDANTE";"2019.0";"        78290.00"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"MATERIAL DE CONSUMO";"2019.0";"        21213.12"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"PASSAGENS";"2019.0";"         2978.34"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"SERV PESSOA JURÍDICA";"2019.0";"        24273.89"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"EQUIP MATERIAL PERMANENTE";"2019.0";"        59738.94"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"         4167.00"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"LOC MÃO-DE-OBRA";"2019.0";"        12934.09"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"DIÁRIAS";"2019.0";"             0.00"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"DIÁRIAS";"2019.0";"             0.00"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"EQUIP MATERIAL PERMANENTE";"2019.0";"        39514.70"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"SERV PESSOA JURÍDICA";"2019.0";"        20628.36"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"INDENIZAÇÕES E RESTITUIÇÕE";"2019.0";"           193.20"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"LOC MÃO-DE-OBRA";"2019.0";"             0.00"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"CUSTEIO";"2019.0";"       167717.10"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2019.0";"         1056.00"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"PASSAGENS";"2019.0";"         4778.74"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"MATERIAL DE CONSUMO";"2019.0";"        15767.15"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"EXERCÍCIOS ANTERIORES - 1";"2019.0";"           123.81"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"DIÁRIAS";"2019.0";"             0.00"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"CUSTEIO";"2019.0";"       306064.83"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"SERV PESSOA JURÍDICA";"2019.0";"        37221.62"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"AUX FINANCEIRO ESTUDANTE";"2019.0";"        69630.00"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"LOC MÃO-DE-OBRA";"2019.0";"        12532.36"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"MATERIAL DE CONSUMO";"2019.0";"        12604.31"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"PASSAGENS";"2019.0";"        12551.04"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2019.0";"         5798.00"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"EQUIP MATERIAL PERMANENTE";"2019.0";"        47838.78"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"SERV PESSOA FÍSICA";"2019.0";"         1800.00"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"         3211.06"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"EQUIP MATERIAL PERMANENTE";"2019.0";"           974.18"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"         1296.00"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"MATERIAL DE CONSUMO";"2019.0";"        14005.44"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"DIÁRIAS";"2019.0";"             0.00"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2019.0";"         1227.24"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"SERV PESSOA JURÍDICA";"2019.0";"        26747.87"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"CUSTEIO";"2019.0";"        59347.90"
"1481";"PRÓ-REITORIA DE PESQUISA";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2019.0";"         1041.38"
"1481";"PRÓ-REITORIA DE PESQUISA";"DIÁRIAS";"2019.0";"           455.21"
"1481";"PRÓ-REITORIA DE PESQUISA";"PASSAGENS";"2019.0";"         6221.04"
"1481";"PRÓ-REITORIA DE PESQUISA";"SERV PESSOA JURÍDICA";"2019.0";"        19894.82"
"1481";"PRÓ-REITORIA DE PESQUISA";"CUSTEIO";"2019.0";"       126892.68"
"1481";"PRÓ-REITORIA DE PESQUISA";"LOC MÃO-DE-OBRA";"2019.0";"             0.00"
"1481";"PRÓ-REITORIA DE PESQUISA";"AUX FINANCEIRO ESTUDANTE";"2019.0";"             0.00"
"1481";"PRÓ-REITORIA DE PESQUISA";"EQUIP MATERIAL PERMANENTE";"2019.0";"         1252.00"
"1481";"PRÓ-REITORIA DE PESQUISA";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"         1296.00"
"1481";"PRÓ-REITORIA DE PESQUISA";"MATERIAL DE CONSUMO";"2019.0";"         6011.64"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"CUSTEIO";"2019.0";"        86603.09"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"PASSAGENS";"2019.0";"         8873.44"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"MATERIAL DE CONSUMO";"2019.0";"         3153.61"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"DIÁRIAS";"2019.0";"             0.00"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"           432.00"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"SERV PESSOA JURÍDICA";"2019.0";"        12943.81"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"EQUIP MATERIAL PERMANENTE";"2019.0";"        33304.66"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"LOC MÃO-DE-OBRA";"2019.0";"             0.00"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"AUX FINANCEIRO ESTUDANTE";"2019.0";"        14400.00"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"SERV PESSOA JURÍDICA";"2019.0";"       131405.25"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2019.0";"           192.00"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"PASSAGENS";"2019.0";"        96250.21"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"MATERIAL DE CONSUMO";"2019.0";"        37457.62"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"LOC MÃO-DE-OBRA";"2019.0";"        20407.75"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"INDENIZAÇÕES E RESTITUIÇÕE";"2019.0";"       121850.42"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"EQUIP MATERIAL PERMANENTE";"2019.0";"        62499.40"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"        20221.79"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"AUXÍLIO FINANCEIRO A PESQUISADORES";"2019.0";"        64140.89"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"DIÁRIAS";"2019.0";"        79640.86"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"CUSTEIO";"2019.0";"     1169119.66"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"AUX FINANCEIRO ESTUDANTE";"2019.0";"       108270.00"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"SERV PESSOA FÍSICA";"2019.0";"        21034.90"
"30040";"PRÓ-REITORIA DE PÓS-GRADUAÇÃO - PRINT";"CUSTEIO";"2019.0";"         2600.00"
"30185";"PROTEÇÃO. PROMOÇÃO E APOIO A AMAMENTAÇÃO: FORTALECENDO A INICIATIVA HOSPITAL AMIGO DA CRIANÇA NO HUAB";"SERV PESSOA JURÍDICA";"2019.0";"           500.00"
"30185";"PROTEÇÃO. PROMOÇÃO E APOIO A AMAMENTAÇÃO: FORTALECENDO A INICIATIVA HOSPITAL AMIGO DA CRIANÇA NO HUAB";"CUSTEIO";"2019.0";"         4856.24"
"30185";"PROTEÇÃO. PROMOÇÃO E APOIO A AMAMENTAÇÃO: FORTALECENDO A INICIATIVA HOSPITAL AMIGO DA CRIANÇA NO HUAB";"MATERIAL DE CONSUMO";"2019.0";"           643.76"
"9165";"PUBLICAÇÕES NOS MEIO DE COMUNICAÇÃO PRIVADO E IMPRENSA OFICIAL";"CUSTEIO";"2019.0";"       440489.00"
"9165";"PUBLICAÇÕES NOS MEIO DE COMUNICAÇÃO PRIVADO E IMPRENSA OFICIAL";"SERVIÇOS / UG-GESTÃO";"2019.0";"     2007532.12"
"9165";"PUBLICAÇÕES NOS MEIO DE COMUNICAÇÃO PRIVADO E IMPRENSA OFICIAL";"EXERCÍCIOS ANTERIORES - 1";"2019.0";"     2408855.77"
"30187";"QUALIDADE DE VIDA EM FOCO";"CUSTEIO";"2019.0";"         2788.60"
"7271";"QUALIDADE DO COMBUSTÍVEL DO RN";"LOC MÃO-DE-OBRA";"2019.0";"         7431.18"
"30202";"REABILITAÇÃO VESTIBULAR EM PACIENTES COM DISFUNÇÕES OTONEUROLÓGICAS";"PASSAGENS";"2019.0";"           258.93"
"30202";"REABILITAÇÃO VESTIBULAR EM PACIENTES COM DISFUNÇÕES OTONEUROLÓGICAS";"INDENIZAÇÕES E RESTITUIÇÕE";"2019.0";"         6368.00"
"30202";"REABILITAÇÃO VESTIBULAR EM PACIENTES COM DISFUNÇÕES OTONEUROLÓGICAS";"CUSTEIO";"2019.0";"         3167.22"
"30202";"REABILITAÇÃO VESTIBULAR EM PACIENTES COM DISFUNÇÕES OTONEUROLÓGICAS";"SERV PESSOA JURÍDICA";"2019.0";"         1550.00"
"9013";"RECOLHIMENTO DE RESÍDUOS QUÍMICOS";"CUSTEIO";"2019.0";"       146830.00"
"9013";"RECOLHIMENTO DE RESÍDUOS QUÍMICOS";"SERV PESSOA JURÍDICA";"2019.0";"        23820.00"
"9013";"RECOLHIMENTO DE RESÍDUOS QUÍMICOS";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"        44880.00"
"10484";"REDE GIGA METRÓPOLE";"SERV PESSOA JURÍDICA";"2019.0";"       611053.14"
"10484";"REDE GIGA METRÓPOLE";"CUSTEIO";"2019.0";"       598990.02"
"30397";"REDES DE PESQUISA";"CUSTEIO";"2019.0";"        60000.00"
"30145";"REFLEXÃO EDUCATIVA PARA CONSCIENTIZAÇÃO E TRANSFORMAÇÃO DE COMPORTAMENTOS EM SITUAÇÕES DE RISCO AO HIV";"CUSTEIO";"2019.0";"         5000.00"
"30452";"REFORÇO E CONSOLIDAÇÃO DOS CONTEÚDOS DE ANATOMIA HUMANA DO CURSO DE MEDICINA DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS ";"MATERIAL DE CONSUMO";"2019.0";"         6358.00"
"30452";"REFORÇO E CONSOLIDAÇÃO DOS CONTEÚDOS DE ANATOMIA HUMANA DO CURSO DE MEDICINA DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS ";"CUSTEIO";"2019.0";"         6391.00"
"30465";"REINVENTANDO O PROCESSO DE ENSINO-APRENDIZAGEM EM ENFERMAGEM NA URGÊNCIA E EMERGÊNCIA E TERAPIA INTENSIVA ";"CUSTEIO";"2019.0";"         6985.28"
"30465";"REINVENTANDO O PROCESSO DE ENSINO-APRENDIZAGEM EM ENFERMAGEM NA URGÊNCIA E EMERGÊNCIA E TERAPIA INTENSIVA ";"MATERIAL DE CONSUMO";"2019.0";"         3893.91"
"4659";"REITORIA";"AUX FINANCEIRO ESTUDANTE";"2019.0";"            80.00"
"4659";"REITORIA";"EQUIP MATERIAL PERMANENTE";"2019.0";"         2422.00"
"4659";"REITORIA";"SERV PESSOA JURÍDICA";"2019.0";"           144.00"
"30129";"RENOVAÇÃO 4 - FACISA EM AÇÃO: DESMISTIFICANDO A SÍNDROME DE BERARDINELLI NO INTERIOR DO RIO GRANDE DO NORTE";"INDENIZAÇÕES E RESTITUIÇÕE";"2019.0";"         4174.48"
"30129";"RENOVAÇÃO 4 - FACISA EM AÇÃO: DESMISTIFICANDO A SÍNDROME DE BERARDINELLI NO INTERIOR DO RIO GRANDE DO NORTE";"MATERIAL DE CONSUMO";"2019.0";"            67.20"
"30129";"RENOVAÇÃO 4 - FACISA EM AÇÃO: DESMISTIFICANDO A SÍNDROME DE BERARDINELLI NO INTERIOR DO RIO GRANDE DO NORTE";"CUSTEIO";"2019.0";"         6545.19"
"30129";"RENOVAÇÃO 4 - FACISA EM AÇÃO: DESMISTIFICANDO A SÍNDROME DE BERARDINELLI NO INTERIOR DO RIO GRANDE DO NORTE";"DIÁRIAS";"2019.0";"             0.00"
"30087";"REPOSITÓRIO DAS MEMÓRIAS INDÍGENAS E QUILOMBOLAS DO RN";"CUSTEIO";"2019.0";"         2894.90"
"30087";"REPOSITÓRIO DAS MEMÓRIAS INDÍGENAS E QUILOMBOLAS DO RN";"SERV PESSOA FÍSICA";"2019.0";"             0.00"
"1458";"RESERVA TÉCNICA";"EQUIP MATERIAL PERMANENTE";"2019.0";"     4142555.51"
"1458";"RESERVA TÉCNICA";"CUSTEIO";"2019.0";"     2054634.28"
"1458";"RESERVA TÉCNICA";"SERV PESSOA JURÍDICA";"2019.0";"        73676.09"
"1458";"RESERVA TÉCNICA";"DIVEXERCÍCIOS ANTERIORES";"2019.0";"           396.00"
"30517";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TURMA LAIS";"CUSTEIO";"2019.0";"        36000.00"
"30517";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TURMA LAIS";"SERV PESSOA JURÍDICA";"2019.0";"        36000.00"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"SERV PESSOA JURÍDICA";"2019.0";"        39473.73"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"EQUIP MATERIAL PERMANENTE";"2019.0";"        93041.04"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"LOC MÃO-DE-OBRA";"2019.0";"     1306434.01"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"MATERIAL DE CONSUMO";"2019.0";"       171663.46"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"CUSTEIO";"2019.0";"     2283291.88"
"7874";"REVISTA INTER-LEGERE";"SERV PESSOA FÍSICA";"2019.0";"         3995.00"
"7874";"REVISTA INTER-LEGERE";"CUSTEIO";"2019.0";"         4000.00"
"7874";"REVISTA INTER-LEGERE";"OBRIGAÇÕES PATRONAIS";"2019.0";"           799.00"
"7865";"REVISTA VIVENCIA (ANTROPOLOGIA)";"CUSTEIO";"2019.0";"         7000.00"
"7865";"REVISTA VIVENCIA (ANTROPOLOGIA)";"SERV PESSOA JURÍDICA";"2019.0";"         6975.00"
"30086";"REVITALIZAÇÃO E AMPLIAÇÃO DA COLEÇÃO DE MACROINVERTEBRADOS AQUÁTICOS DO MUSEU DE CIÊNCIAS MORFOLÓGICAS";"CUSTEIO";"2019.0";"         2200.00"
"30178";"ROBÓTICA COMO AGENTE INCENTIVADOR E POTENCIALIZADOR DA VOCAÇÃO CIENTÍFICA E TECNOLÓGICA DE MENINAS E JOVENS ALUNAS DE ENGENHARIA";"CUSTEIO";"2019.0";"         6000.00"
"30415";"SAAE/SGA/RN - CONVÊNIO Nº 01/2019";"AUXÍLIO FINANCEIRO A PESQUISADORES";"2019.0";"       101620.00"
"30415";"SAAE/SGA/RN - CONVÊNIO Nº 01/2019";"CUSTEIO";"2019.0";"       111760.00"
"30415";"SAAE/SGA/RN - CONVÊNIO Nº 01/2019";"AUX FINANCEIRO ESTUDANTE";"2019.0";"        10140.00"
"30454";"SALA DE AULA INVERTIDA: UMA PROPOSTA DE ENSINO HÍBRIDO DISRUPTIVA PARA DISCIPLINAS DE BIOQUÍMICA ";"MATERIAL DE CONSUMO";"2019.0";"           728.15"
"30454";"SALA DE AULA INVERTIDA: UMA PROPOSTA DE ENSINO HÍBRIDO DISRUPTIVA PARA DISCIPLINAS DE BIOQUÍMICA ";"CUSTEIO";"2019.0";"         6999.14"
"30266";"SALA DE IMAGEM - VÍDEOS E FOTOGRAFIAS NA EDUCAÇÃO FÍSICA";"PASSAGENS";"2019.0";"         1688.89"
"30266";"SALA DE IMAGEM - VÍDEOS E FOTOGRAFIAS NA EDUCAÇÃO FÍSICA";"SERV PESSOA JURÍDICA";"2019.0";"            84.18"
"30266";"SALA DE IMAGEM - VÍDEOS E FOTOGRAFIAS NA EDUCAÇÃO FÍSICA";"CUSTEIO";"2019.0";"         2731.07"
"30451";"SALA TEMÁTICA NA MELHORIA DA QUALIDADE DO ENSINO DOS CURSOS DE BACHARELADO E LICENCIATURA EM GEOGRAFIA ";"EQUIP MATERIAL PERMANENTE";"2019.0";"         1074.00"
"30451";"SALA TEMÁTICA NA MELHORIA DA QUALIDADE DO ENSINO DOS CURSOS DE BACHARELADO E LICENCIATURA EM GEOGRAFIA ";"CUSTEIO";"2019.0";"         7000.00"
"30228";"SANGUE UNIVERSITÁRIO: ESTÍMULO À DOAÇÃO DE SANGUE E MEDULA ÓSSEA";"CUSTEIO";"2019.0";"         1696.80"
"30542";"SDRU/MDR - TED Nº 151/2019 - AMAZÔNIA AZUL";"SERV PESSOA JURÍDICA";"2019.0";"     3416540.00"
"30543";"SDRU/MDR - TED Nº 152/2019 - GESTÃO TERRITORIAL";"SERV PESSOA JURÍDICA";"2019.0";"     1460000.00"
"4044";"SECRETARIA ADMINISTRATIVA";"MATERIAL DE CONSUMO";"2019.0";"         4787.57"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"SERV PESSOA FÍSICA";"2019.0";"        30454.30"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"MATERIAL DE CONSUMO";"2019.0";"        31168.38"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"CUSTEIO";"2019.0";"       364885.54"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"PASSAGENS";"2019.0";"             0.00"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"SERV PESSOA JURÍDICA";"2019.0";"        42787.17"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"DIÁRIAS";"2019.0";"         2194.46"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"AUX FINANCEIRO ESTUDANTE";"2019.0";"         8600.00"
"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"LOC MÃO-DE-OBRA";"2019.0";"        65231.25"
"10005";"SECRETARIA DE EDUCAÇÃO BÁSICA. TÉCNICA E TECNOLÓGICA DA UFRN";"EQUIP MATERIAL PERMANENTE";"2019.0";"         4435.00"
"10005";"SECRETARIA DE EDUCAÇÃO BÁSICA. TÉCNICA E TECNOLÓGICA DA UFRN";"MATERIAL DE CONSUMO";"2019.0";"           311.50"
"10005";"SECRETARIA DE EDUCAÇÃO BÁSICA. TÉCNICA E TECNOLÓGICA DA UFRN";"SERV PESSOA JURÍDICA";"2019.0";"            10.99"
"10005";"SECRETARIA DE EDUCAÇÃO BÁSICA. TÉCNICA E TECNOLÓGICA DA UFRN";"CUSTEIO";"2019.0";"        28500.00"
"10044";"SECRETARIA DE GESTÃO DE PROJETOS";"DIÁRIAS";"2019.0";"             0.00"
"10044";"SECRETARIA DE GESTÃO DE PROJETOS";"INDENIZAÇÕES E RESTITUIÇÕE";"2019.0";"         1928.00"
"10044";"SECRETARIA DE GESTÃO DE PROJETOS";"CUSTEIO";"2019.0";"        78491.40"
"10044";"SECRETARIA DE GESTÃO DE PROJETOS";"LOC MÃO-DE-OBRA";"2019.0";"             0.00"
"10044";"SECRETARIA DE GESTÃO DE PROJETOS";"MATERIAL DE CONSUMO";"2019.0";"           202.32"
